time,position,x,y,z
3.8000000000000003,32.54237288135593,0.00217019395821964,12.72042667332227,0.010697950430534014
3.8000000000000003,33.559322033898304,0.0021677858677847423,12.88883166810493,0.01101688045298215
3.8000000000000003,34.57627118644068,0.002167176480744888,12.932127816950686,0.011078446812198932
3.8000000000000003,35.59322033898305,0.002167108653876395,12.93694669029864,0.011084427497704283
3.8000000000000003,36.610169491525426,0.0021671043274120476,12.937252531514012,0.011084793357966258
3.8000000000000003,37.62711864406779,0.002167104126096527,12.937266695451076,0.011084810328805053
3.8000000000000003,38.644067796610166,0.0021671041184538995,12.937267231022552,0.011084810983952458
3.8000000000000003,39.66101694915254,0.0021671041182027423,12.937267248563964,0.01108481100609122
3.8000000000000003,40.67796610169491,0.002167104118195341,12.937267249079406,0.011084811006766362
3.8000000000000003,41.69491525423729,0.0021671041181951407,12.937267249093313,0.01108481100678532
3.8000000000000003,42.71186440677966,0.002167104118195136,12.937267249093658,0.011084811006785815
3.8000000000000003,43.728813559322035,0.002167104118195135,12.937267249093669,0.011084811006785832
3.8000000000000003,44.7457627118644,0.0021671041181951355,12.93726724909367,0.011084811006785829
3.8000000000000003,45.762711864406775,0.002167104118195135,12.937267249093672,0.01108481100678583
3.8000000000000003,46.77966101694915,0.0021671041181951347,12.937267249093672,0.011084811006785829
3.8000000000000003,47.79661016949152,0.0021671041181951347,12.937267249093676,0.01108481100678583
3.8000000000000003,48.813559322033896,0.002167104118195135,12.937267249093676,0.011084811006785836
3.8000000000000003,49.83050847457627,0.00216710411819514,12.937267249093678,0.011084811006785834
3.8000000000000003,50.847457627118644,0.0021671041181951347,12.937267249093672,0.011084811006785834
3.8000000000000003,51.86440677966102,0.0021671041181951342,12.937267249093678,0.011084811006785834
3.8000000000000003,52.88135593220339,0.0021671041181951364,12.937267249093669,0.011084811006785827
3.8000000000000003,53.89830508474576,0.002167104118195136,12.937267249093674,0.01108481100678583
3.8000000000000003,54.91525423728813,0.002167104118195136,12.937267249093676,0.011084811006785836
3.8000000000000003,55.932203389830505,0.002167104118195135,12.937267249093669,0.011084811006785827
3.8000000000000003,56.94915254237288,0.002167104118195135,12.93726724909368,0.011084811006785834
3.8000000000000003,57.96610169491525,0.0021671041181951394,12.937267249093676,0.01108481100678583
3.8000000000000003,58.983050847457626,0.002167104118195136,12.937267249093672,0.011084811006785834
3.8000000000000003,60.0,0.002167104118195135,12.937267249093669,0.01108481100678583
4.0,0.0,0.002178469037895827,12.176470164933212,0.009469359985726135
4.0,1.0169491525423728,0.0021784690378958225,12.176470164933209,0.009469359985726133
4.0,2.0338983050847457,0.0021784690378958203,12.176470164933205,0.009469359985726122
4.0,3.0508474576271185,0.00217846903789582,12.176470164933209,0.009469359985726133
4.0,4.067796610169491,0.00217846903789582,12.176470164933212,0.009469359985726131
4.0,5.084745762711864,0.002178469037895821,12.176470164933212,0.009469359985726131
4.0,6.101694915254237,0.0021784690378958207,12.176470164933212,0.009469359985726131
4.0,7.11864406779661,0.002178469037895822,12.176470164933205,0.009469359985726131
4.0,8.135593220338983,0.0021784690378958203,12.176470164933209,0.009469359985726131
4.0,9.152542372881356,0.0021784690378958194,12.176470164933207,0.00946935998572612
4.0,10.169491525423728,0.002178469037895822,12.176470164933212,0.009469359985726131
4.0,11.1864406779661,0.0021784690378958216,12.176470164933205,0.00946935998572613
4.0,12.203389830508474,0.002178469037895821,12.176470164933205,0.009469359985726131
4.0,13.220338983050848,0.002178469037895821,12.176470164933205,0.009469359985726131
4.0,14.23728813559322,0.002178469037895821,12.176470164933209,0.009469359985726124
4.0,15.254237288135592,0.002178469037895822,12.176470164933209,0.009469359985726131
4.0,16.271186440677965,0.0021784690378958225,12.176470164933209,0.00946935998572613
4.0,17.28813559322034,0.002178469037895821,12.176470164933194,0.009469359985726115
4.0,18.305084745762713,0.0021784690378958255,12.176470164932866,0.009469359985725711
4.0,19.322033898305083,0.0021784690378960445,12.176470164919563,0.009469359985710229
4.0,20.338983050847457,0.002178469037904126,12.176470164427126,0.009469359985158859
4.0,21.35593220338983,0.002178469038177912,12.176470147689422,0.009469359967080777
4.0,22.3728813559322,0.002178469046498903,12.176469637169484,0.009469359432138608
4.0,23.389830508474574,0.002178469265481835,12.176456144621598,0.00946934557569256
4.0,24.406779661016948,0.002178473969859052,12.176164820367726,0.00946904685332311
4.0,25.423728813559322,0.0021785477792386713,12.171569507548753,0.009464163122048843
4.0,26.440677966101696,0.0021792138548105506,12.130091797967994,0.009413872477611405
4.0,27.457627118644066,0.0021818787412360334,11.966824661872014,0.009153214573169149
4.0,28.47457627118644,0.0021855704629525096,11.7482548314033,0.008622556829172668
4.0,29.491525423728813,0.0021867299626132817,11.681531240522284,0.008560726722585836
4.0,30.508474576271183,0.0021867299626132848,11.681531240522283,0.008560726722585836
4.0,31.525423728813557,0.0021855704629525205,11.748254831403305,0.008622556829172677
4.0,32.54237288135593,0.002181878741236039,11.966824661872016,0.009153214573169142
4.0,33.559322033898304,0.0021792138548105506,12.130091797967994,0.0094138724776114
4.0,34.57627118644068,0.002178547779238672,12.171569507548753,0.009464163122048846
4.0,35.59322033898305,0.0021784739698590527,12.176164820367724,0.009469046853323107
4.0,36.610169491525426,0.0021784692654818363,12.176456144621596,0.009469345575692555
4.0,37.62711864406779,0.0021784690464989043,12.176469637169484,0.009469359432138606
4.0,38.644067796610166,0.0021784690381779124,12.17647014768942,0.009469359967080777
4.0,39.66101694915254,0.0021784690379041257,12.17647016442713,0.009469359985158871
4.0,40.67796610169491,0.002178469037896045,12.176470164919563,0.009469359985710227
4.0,41.69491525423729,0.002178469037895826,12.176470164932866,0.009469359985725708
4.0,42.71186440677966,0.0021784690378958207,12.176470164933194,0.009469359985726115
4.0,43.728813559322035,0.0021784690378958216,12.176470164933205,0.009469359985726126
4.0,44.7457627118644,0.002178469037895821,12.176470164933207,0.009469359985726124
4.0,45.762711864406775,0.002178469037895821,12.176470164933209,0.00946935998572613
4.0,46.77966101694915,0.002178469037895821,12.176470164933209,0.009469359985726128
4.0,47.79661016949152,0.002178469037895821,12.176470164933212,0.00946935998572613
4.0,48.813559322033896,0.002178469037895821,12.176470164933212,0.009469359985726133
4.0,49.83050847457627,0.002178469037895826,12.176470164933214,0.009469359985726133
4.0,50.847457627118644,0.0021784690378958225,12.17647016493321,0.009469359985726131
4.0,51.86440677966102,0.002178469037895823,12.176470164933214,0.009469359985726131
4.0,52.88135593220339,0.002178469037895819,12.176470164933205,0.009469359985726122
4.0,53.89830508474576,0.0021784690378958194,12.17647016493321,0.00946935998572613
4.0,54.91525423728813,0.0021784690378958194,12.176470164933212,0.009469359985726133
4.0,55.932203389830505,0.002178469037895821,12.176470164933205,0.009469359985726122
4.0,56.94915254237288,0.0021784690378958207,12.176470164933216,0.009469359985726131
4.0,57.96610169491525,0.002178469037895827,12.176470164933214,0.009469359985726126
4.0,58.983050847457626,0.0021784690378958203,12.176470164933209,0.009469359985726131
4.0,60.0,0.0021784690378958207,12.176470164933205,0.00946935998572613
4.2,0.0,0.0021911454620233413,11.434620781286092,0.0081489200342516
4.2,1.0169491525423728,0.002191145462023336,11.434620781286089,0.008148920034251595
4.2,2.0338983050847457,0.002191145462023338,11.434620781286084,0.008148920034251585
4.2,3.0508474576271185,0.002191145462023339,11.434620781286089,0.008148920034251597
4.2,4.067796610169491,0.0021911454620233382,11.434620781286092,0.008148920034251597
4.2,5.084745762711864,0.0021911454620233365,11.434620781286092,0.008148920034251595
4.2,6.101694915254237,0.002191145462023338,11.434620781286092,0.008148920034251593
4.2,7.11864406779661,0.002191145462023336,11.434620781286085,0.008148920034251595
4.2,8.135593220338983,0.0021911454620233382,11.434620781286089,0.008148920034251597
4.2,9.152542372881356,0.002191145462023339,11.434620781286084,0.008148920034251585
4.2,10.169491525423728,0.0021911454620233356,11.434620781286092,0.008148920034251597
4.2,11.1864406779661,0.0021911454620233365,11.434620781286085,0.008148920034251595
4.2,12.203389830508474,0.0021911454620233374,11.434620781286085,0.008148920034251595
4.2,13.220338983050848,0.002191145462023337,11.434620781286085,0.008148920034251597
4.2,14.23728813559322,0.002191145462023337,11.434620781286089,0.008148920034251588
4.2,15.254237288135592,0.0021911454620233365,11.434620781286089,0.008148920034251595
4.2,16.271186440677965,0.002191145462023335,11.434620781286089,0.008148920034251595
4.2,17.28813559322034,0.002191145462023338,11.434620781286075,0.008148920034251583
4.2,18.305084745762713,0.002191145462023345,11.434620781285762,0.008148920034251253
4.2,19.322033898305083,0.0021911454620235846,11.434620781273098,0.008148920034238616
4.2,20.338983050847457,0.002191145462032412,11.434620780804902,0.008148920033788727
4.2,21.35593220338983,0.002191145462331232,11.434620764907493,0.008148920019039562
4.2,22.3728813559322,0.0021911454714030757,11.434620280425804,0.008148919582642881
4.2,23.389830508474574,0.002191145709943507,11.4346074831289,0.00814890827942575
4.2,24.406779661016948,0.0021911508323694275,11.43433118735509,0.00814866459718334
4.2,25.423728813559322,0.002191231244972436,11.429968851985535,0.008144680118814975
4.2,26.440677966101696,0.0021919595296697116,11.390443397700798,0.00810363204421984
4.2,27.457627118644066,0.0021949030106306108,11.233333977715992,0.00789073192275779
4.2,28.47457627118644,0.002199072583879653,11.018579464734813,0.007456978991698159
4.2,29.491525423728813,0.002200335243058693,10.955459562546864,0.007406576400150455
4.2,30.508474576271183,0.0022003352430586894,10.955459562546862,0.007406576400150455
4.2,31.525423728813557,0.0021990725838796623,11.018579464734817,0.0074569789916981676
4.2,32.54237288135593,0.0021949030106306164,11.233333977715994,0.007890731922757783
4.2,33.559322033898304,0.0021919595296697107,11.390443397700798,0.008103632044219834
4.2,34.57627118644068,0.002191231244972436,11.429968851985535,0.008144680118814977
4.2,35.59322033898305,0.0021911508323694266,11.434331187355088,0.008148664597183336
4.2,36.610169491525426,0.0021911457099435066,11.434607483128898,0.008148908279425743
4.2,37.62711864406779,0.002191145471403074,11.434620280425804,0.00814891958264288
4.2,38.644067796610166,0.002191145462331232,11.434620764907491,0.00814892001903956
4.2,39.66101694915254,0.002191145462032412,11.434620780804908,0.008148920033788738
4.2,40.67796610169491,0.0021911454620235837,11.4346207812731,0.008148920034238616
4.2,41.69491525423729,0.0021911454620233447,11.43462078128576,0.008148920034251246
4.2,42.71186440677966,0.0021911454620233387,11.434620781286075,0.008148920034251583
4.2,43.728813559322035,0.0021911454620233365,11.434620781286085,0.00814892003425159
4.2,44.7457627118644,0.002191145462023338,11.434620781286087,0.008148920034251588
4.2,45.762711864406775,0.002191145462023337,11.434620781286089,0.008148920034251595
4.2,46.77966101694915,0.0021911454620233365,11.434620781286089,0.008148920034251593
4.2,47.79661016949152,0.002191145462023337,11.43462078128609,0.008148920034251595
4.2,48.813559322033896,0.002191145462023337,11.434620781286092,0.008148920034251595
4.2,49.83050847457627,0.002191145462023342,11.434620781286094,0.008148920034251599
4.2,50.847457627118644,0.0021911454620233356,11.434620781286089,0.008148920034251595
4.2,51.86440677966102,0.0021911454620233343,11.434620781286094,0.008148920034251595
4.2,52.88135593220339,0.0021911454620233395,11.434620781286084,0.008148920034251586
4.2,53.89830508474576,0.0021911454620233395,11.43462078128609,0.008148920034251595
4.2,54.91525423728813,0.002191145462023339,11.434620781286092,0.008148920034251595
4.2,55.932203389830505,0.002191145462023338,11.434620781286085,0.008148920034251585
4.2,56.94915254237288,0.002191145462023337,11.434620781286096,0.008148920034251597
4.2,57.96610169491525,0.002191145462023341,11.43462078128609,0.008148920034251588
4.2,58.983050847457626,0.0021911454620233382,11.434620781286089,0.008148920034251597
4.2,60.0,0.0021911454620233374,11.434620781286085,0.008148920034251595
4.4,0.0,0.002205239008409427,10.717424341841912,0.007070266126381541
4.4,1.0169491525423728,0.002205239008409419,10.717424341841909,0.007070266126381537
4.4,2.0338983050847457,0.0022052390084094163,10.717424341841904,0.007070266126381525
4.4,3.0508474576271185,0.002205239008409414,10.71742434184191,0.007070266126381537
4.4,4.067796610169491,0.0022052390084094163,10.717424341841912,0.007070266126381537
4.4,5.084745762711864,0.002205239008409417,10.717424341841912,0.007070266126381536
4.4,6.101694915254237,0.002205239008409416,10.717424341841914,0.007070266126381535
4.4,7.11864406779661,0.0022052390084094167,10.717424341841907,0.007070266126381535
4.4,8.135593220338983,0.002205239008409413,10.717424341841909,0.007070266126381536
4.4,9.152542372881356,0.002205239008409411,10.717424341841905,0.007070266126381524
4.4,10.169491525423728,0.0022052390084094193,10.717424341841912,0.007070266126381538
4.4,11.1864406779661,0.002205239008409421,10.717424341841905,0.007070266126381536
4.4,12.203389830508474,0.002205239008409416,10.717424341841907,0.007070266126381536
4.4,13.220338983050848,0.0022052390084094176,10.717424341841907,0.007070266126381538
4.4,14.23728813559322,0.0022052390084094163,10.717424341841909,0.007070266126381526
4.4,15.254237288135592,0.0022052390084094198,10.717424341841909,0.007070266126381536
4.4,16.271186440677965,0.0022052390084094198,10.71742434184191,0.007070266126381536
4.4,17.28813559322034,0.002205239008409415,10.717424341841896,0.007070266126381525
4.4,18.305084745762713,0.0022052390084094198,10.717424341841602,0.007070266126381257
4.4,19.322033898305083,0.0022052390084096843,10.717424341829597,0.007070266126370957
4.4,20.338983050847457,0.0022052390084193437,10.717424341386232,0.007070266126004294
4.4,21.35593220338983,0.002205239008745937,10.717424326345022,0.007070266113985399
4.4,22.3728813559322,0.0022052390186510906,10.717423868283312,0.007070265758414456
4.4,23.389830508474574,0.0022052392788941342,10.717411774557835,0.007070256549342382
4.4,24.406779661016948,0.0022052448648596334,10.71715068401898,0.007070058010013303
4.4,25.423728813559322,0.002205332584872865,10.713025192511097,0.007066811037838155
4.4,26.440677966101696,0.0022061293943858537,10.675525907244095,0.007033341980579705
4.4,27.457627118644066,0.0022093770034816054,10.525259201405921,0.006859595384364666
4.4,28.47457627118644,0.0022140613817539195,10.316378887050254,0.00650527122885522
4.4,29.491525423728813,0.0022154383931568015,10.256862100688007,0.006464244404697003
4.4,30.508474576271183,0.00221543839315682,10.256862100688005,0.006464244404697003
4.4,31.525423728813557,0.0022140613817539334,10.316378887050258,0.006505271228855229
4.4,32.54237288135593,0.0022093770034816093,10.525259201405923,0.006859595384364658
4.4,33.559322033898304,0.0022061293943858537,10.675525907244095,0.007033341980579696
4.4,34.57627118644068,0.0022053325848728736,10.713025192511097,0.0070668110378381555
4.4,35.59322033898305,0.002205244864859639,10.717150684018979,0.007070058010013301
4.4,36.610169491525426,0.0022052392788941373,10.717411774557833,0.007070256549342373
4.4,37.62711864406779,0.0022052390186510953,10.717423868283312,0.0070702657584144546
4.4,38.644067796610166,0.00220523900874594,10.717424326345018,0.007070266113985397
4.4,39.66101694915254,0.0022052390084193506,10.717424341386238,0.007070266126004303
4.4,40.67796610169491,0.002205239008409682,10.717424341829597,0.007070266126370957
4.4,41.69491525423729,0.0022052390084094215,10.7174243418416,0.007070266126381249
4.4,42.71186440677966,0.0022052390084094154,10.717424341841896,0.0070702661263815254
4.4,43.728813559322035,0.002205239008409417,10.717424341841905,0.007070266126381528
4.4,44.7457627118644,0.0022052390084094154,10.717424341841907,0.007070266126381526
4.4,45.762711864406775,0.002205239008409418,10.71742434184191,0.007070266126381536
4.4,46.77966101694915,0.002205239008409418,10.717424341841909,0.007070266126381534
4.4,47.79661016949152,0.002205239008409417,10.71742434184191,0.007070266126381536
4.4,48.813559322033896,0.0022052390084094163,10.717424341841912,0.007070266126381536
4.4,49.83050847457627,0.0022052390084094232,10.717424341841916,0.007070266126381539
4.4,50.847457627118644,0.00220523900840942,10.717424341841909,0.007070266126381537
4.4,51.86440677966102,0.0022052390084094237,10.717424341841916,0.007070266126381535
4.4,52.88135593220339,0.002205239008409409,10.717424341841904,0.007070266126381525
4.4,53.89830508474576,0.0022052390084094124,10.717424341841912,0.007070266126381536
4.4,54.91525423728813,0.0022052390084094102,10.717424341841912,0.007070266126381536
4.4,55.932203389830505,0.002205239008409414,10.717424341841905,0.007070266126381525
4.4,56.94915254237288,0.0022052390084094185,10.717424341841916,0.007070266126381538
4.4,57.96610169491525,0.002205239008409423,10.71742434184191,0.007070266126381528
4.4,58.983050847457626,0.0022052390084094146,10.71742434184191,0.007070266126381537
4.4,60.0,0.0022052390084094154,10.717424341841907,0.007070266126381536
4.6000000000000005,0.0,0.0022208746899368896,10.028851067737817,0.0061898338158255855
4.6000000000000005,1.0169491525423728,0.002220874689936883,10.028851067737811,0.006189833815825581
4.6000000000000005,2.0338983050847457,0.0022208746899368857,10.028851067737806,0.006189833815825566
4.6000000000000005,3.0508474576271185,0.002220874689936889,10.028851067737815,0.006189833815825581
4.6000000000000005,4.067796610169491,0.002220874689936886,10.028851067737817,0.00618983381582558
4.6000000000000005,5.084745762711864,0.0022208746899368866,10.028851067737817,0.0061898338158255795
4.6000000000000005,6.101694915254237,0.002220874689936886,10.028851067737818,0.0061898338158255795
4.6000000000000005,7.11864406779661,0.002220874689936889,10.028851067737811,0.0061898338158255795
4.6000000000000005,8.135593220338983,0.002220874689936894,10.028851067737813,0.00618983381582558
4.6000000000000005,9.152542372881356,0.0022208746899368957,10.02885106773781,0.006189833815825566
4.6000000000000005,10.169491525423728,0.002220874689936884,10.028851067737817,0.006189833815825581
4.6000000000000005,11.1864406779661,0.00222087468993688,10.02885106773781,0.0061898338158255795
4.6000000000000005,12.203389830508474,0.0022208746899368896,10.028851067737811,0.0061898338158255795
4.6000000000000005,13.220338983050848,0.0022208746899368853,10.028851067737811,0.006189833815825581
4.6000000000000005,14.23728813559322,0.0022208746899368874,10.028851067737813,0.006189833815825568
4.6000000000000005,15.254237288135592,0.002220874689936882,10.028851067737813,0.00618983381582558
4.6000000000000005,16.271186440677965,0.002220874689936884,10.028851067737815,0.00618983381582558
4.6000000000000005,17.28813559322034,0.0022208746899368926,10.0288510677378,0.006189833815825572
4.6000000000000005,18.305084745762713,0.0022208746899368996,10.02885106773752,0.006189833815825353
4.6000000000000005,19.322033898305083,0.0022208746899371836,10.028851067726182,0.006189833815816969
4.6000000000000005,20.338983050847457,0.0022208746899477784,10.028851067307748,0.006189833815518609
4.6000000000000005,21.35593220338983,0.002220874690305263,10.028851053122768,0.006189833805740395
4.6000000000000005,22.3728813559322,0.0022208747011375914,10.028850621399908,0.0061898335165037986
4.6000000000000005,23.389830508474574,0.002220874985519918,10.028839227696997,0.00618982602613458
4.6000000000000005,24.406779661016948,0.0022208810866245266,10.028593263532052,0.006189664535550874
4.6000000000000005,25.423728813559322,0.0022209769128449693,10.024704231379085,0.006187022781818207
4.6000000000000005,26.440677966101696,0.0022218494498122843,9.989258706433741,0.006159771996820123
4.6000000000000005,27.457627118644066,0.0022254307693097275,9.846256988180198,0.0060181395133591655
4.6000000000000005,28.47457627118644,0.0022306740218128555,9.644725068998138,0.005728943640113733
4.6000000000000005,29.491525423728813,0.0022321780462453062,9.5887606876747,0.005695614955277104
4.6000000000000005,30.508474576271183,0.0022321780462452702,9.5887606876747,0.005695614955277103
4.6000000000000005,31.525423728813557,0.002230674021812872,9.644725068998142,0.005728943640113743
4.6000000000000005,32.54237288135593,0.0022254307693097414,9.8462569881802,0.006018139513359156
4.6000000000000005,33.559322033898304,0.002221849449812286,9.989258706433741,0.0061597719968201105
4.6000000000000005,34.57627118644068,0.0022209769128449536,10.024704231379085,0.006187022781818207
4.6000000000000005,35.59322033898305,0.002220881086624518,10.02859326353205,0.006189664535550871
4.6000000000000005,36.610169491525426,0.0022208749855199134,10.028839227696997,0.0061898260261345674
4.6000000000000005,37.62711864406779,0.0022208747011375836,10.028850621399908,0.006189833516503797
4.6000000000000005,38.644067796610166,0.002220874690305257,10.028851053122766,0.006189833805740392
4.6000000000000005,39.66101694915254,0.0022208746899477615,10.028851067307754,0.006189833815518614
4.6000000000000005,40.67796610169491,0.0022208746899371875,10.028851067726182,0.00618983381581697
4.6000000000000005,41.69491525423729,0.0022208746899368957,10.028851067737518,0.006189833815825341
4.6000000000000005,42.71186440677966,0.0022208746899368874,10.0288510677378,0.006189833815825571
4.6000000000000005,43.728813559322035,0.0022208746899368874,10.02885106773781,0.006189833815825569
4.6000000000000005,44.7457627118644,0.002220874689936889,10.02885106773781,0.006189833815825568
4.6000000000000005,45.762711864406775,0.002220874689936885,10.028851067737815,0.0061898338158255795
4.6000000000000005,46.77966101694915,0.002220874689936883,10.028851067737813,0.006189833815825578
4.6000000000000005,47.79661016949152,0.0022208746899368874,10.028851067737815,0.0061898338158255795
4.6000000000000005,48.813559322033896,0.002220874689936887,10.028851067737817,0.0061898338158255795
4.6000000000000005,49.83050847457627,0.0022208746899368952,10.028851067737818,0.006189833815825585
4.6000000000000005,50.847457627118644,0.002220874689936882,10.028851067737813,0.006189833815825581
4.6000000000000005,51.86440677966102,0.002220874689936876,10.02885106773782,0.0061898338158255795
4.6000000000000005,52.88135593220339,0.0022208746899368996,10.028851067737806,0.006189833815825567
4.6000000000000005,53.89830508474576,0.002220874689936892,10.028851067737817,0.0061898338158255795
4.6000000000000005,54.91525423728813,0.0022208746899368965,10.028851067737817,0.0061898338158255795
4.6000000000000005,55.932203389830505,0.0022208746899368913,10.02885106773781,0.006189833815825566
4.6000000000000005,56.94915254237288,0.002220874689936882,10.02885106773782,0.00618983381582558
4.6000000000000005,57.96610169491525,0.002220874689936899,10.028851067737815,0.006189833815825572
4.6000000000000005,58.983050847457626,0.0022208746899368887,10.028851067737815,0.006189833815825581
4.6000000000000005,60.0,0.0022208746899368887,10.028851067737811,0.00618983381582558
4.800000000000001,0.0,0.0022381985019491297,9.37150131811254,0.005471985917984863
4.800000000000001,1.0169491525423728,0.0022381985019491223,9.371501318112534,0.005471985917984859
4.800000000000001,2.0338983050847457,0.0022381985019491275,9.371501318112529,0.005471985917984843
4.800000000000001,3.0508474576271185,0.002238198501949126,9.371501318112538,0.0054719859179848595
4.800000000000001,4.067796610169491,0.0022381985019491305,9.37150131811254,0.0054719859179848595
4.800000000000001,5.084745762711864,0.002238198501949117,9.37150131811254,0.005471985917984858
4.800000000000001,6.101694915254237,0.0022381985019491245,9.371501318112541,0.005471985917984859
4.800000000000001,7.11864406779661,0.0022381985019491067,9.371501318112534,0.005471985917984856
4.800000000000001,8.135593220338983,0.0022381985019491075,9.371501318112536,0.005471985917984859
4.800000000000001,9.152542372881356,0.002238198501949109,9.371501318112532,0.005471985917984843
4.800000000000001,10.169491525423728,0.0022381985019491184,9.37150131811254,0.005471985917984859
4.800000000000001,11.1864406779661,0.002238198501949133,9.371501318112532,0.005471985917984858
4.800000000000001,12.203389830508474,0.0022381985019491084,9.371501318112534,0.005471985917984857
4.800000000000001,13.220338983050848,0.002238198501949123,9.371501318112534,0.005471985917984859
4.800000000000001,14.23728813559322,0.0022381985019491154,9.371501318112536,0.005471985917984844
4.800000000000001,15.254237288135592,0.0022381985019491253,9.371501318112536,0.005471985917984858
4.800000000000001,16.271186440677965,0.0022381985019491136,9.371501318112538,0.005471985917984858
4.800000000000001,17.28813559322034,0.0022381985019491054,9.371501318112525,0.005471985917984851
4.800000000000001,18.305084745762713,0.0022381985019491197,9.37150131811226,0.005471985917984674
4.800000000000001,19.322033898305083,0.0022381985019494484,9.371501318101583,0.005471985917977866
4.800000000000001,20.338983050847457,0.002238198501961031,9.371501317707803,0.0054719859177356
4.800000000000001,21.35593220338983,0.0022381985023530275,9.37150130436709,0.005471985909797833
4.800000000000001,22.3728813559322,0.0022381985142195843,9.371500898553144,0.005471985675049153
4.800000000000001,23.389830508474574,0.0022381988255156834,9.371490192400657,0.005471979596466576
4.800000000000001,24.406779661016948,0.002238205500418641,9.371259083631028,0.005471848537624609
4.800000000000001,25.423728813559322,0.0022383103404247477,9.367602918830972,0.00546970384808344
4.800000000000001,26.440677966101696,0.002239266815947133,9.334203352999241,0.005447558639760527
4.800000000000001,27.457627118644066,0.002243215942604946,9.198684461785929,0.00533228261227858
4.800000000000001,28.47457627118644,0.0022490700685855913,9.005512723094185,0.005096515381280359
4.800000000000001,29.491525423728813,0.0022507154921830416,8.953012849475067,0.0050695137501432525
4.800000000000001,30.508474576271183,0.0022507154921830924,8.953012849475067,0.005069513750143249
4.800000000000001,31.525423728813557,0.0022490700685855887,9.005512723094188,0.005096515381280369
4.800000000000001,32.54237288135593,0.0022432159426049336,9.19868446178593,0.005332282612278569
4.800000000000001,33.559322033898304,0.0022392668159471273,9.334203352999241,0.005447558639760511
4.800000000000001,34.57627118644068,0.0022383103404247837,9.367602918830972,0.0054697038480834405
4.800000000000001,35.59322033898305,0.0022382055004186567,9.371259083631026,0.005471848537624607
4.800000000000001,36.610169491525426,0.00223819882551569,9.371490192400657,0.005471979596466561
4.800000000000001,37.62711864406779,0.002238198514219589,9.371500898553144,0.005471985675049151
4.800000000000001,38.644067796610166,0.0022381985023530453,9.371501304367088,0.005471985909797832
4.800000000000001,39.66101694915254,0.0022381985019610767,9.37150131770781,0.005471985917735606
4.800000000000001,40.67796610169491,0.0022381985019494367,9.371501318101583,0.005471985917977866
4.800000000000001,41.69491525423729,0.002238198501949134,9.371501318112257,0.005471985917984661
4.800000000000001,42.71186440677966,0.002238198501949128,9.371501318112525,0.005471985917984852
4.800000000000001,43.728813559322035,0.002238198501949114,9.371501318112532,0.005471985917984845
4.800000000000001,44.7457627118644,0.002238198501949115,9.371501318112532,0.005471985917984844
4.800000000000001,45.762711864406775,0.002238198501949125,9.371501318112538,0.005471985917984859
4.800000000000001,46.77966101694915,0.0022381985019491253,9.371501318112536,0.005471985917984856
4.800000000000001,47.79661016949152,0.0022381985019491154,9.371501318112538,0.005471985917984858
4.800000000000001,48.813559322033896,0.0022381985019491154,9.37150131811254,0.005471985917984858
4.800000000000001,49.83050847457627,0.0022381985019491206,9.371501318112541,0.005471985917984863
4.800000000000001,50.847457627118644,0.002238198501949122,9.371501318112536,0.005471985917984858
4.800000000000001,51.86440677966102,0.0022381985019491327,9.371501318112543,0.005471985917984858
4.800000000000001,52.88135593220339,0.002238198501949099,9.371501318112529,0.005471985917984845
4.800000000000001,53.89830508474576,0.0022381985019491197,9.37150131811254,0.005471985917984859
4.800000000000001,54.91525423728813,0.0022381985019491062,9.37150131811254,0.005471985917984859
4.800000000000001,55.932203389830505,0.0022381985019491097,9.371501318112532,0.005471985917984843
4.800000000000001,56.94915254237288,0.0022381985019491327,9.371501318112543,0.005471985917984859
4.800000000000001,57.96610169491525,0.002238198501949104,9.371501318112538,0.005471985917984847
4.800000000000001,58.983050847457626,0.002238198501949121,9.371501318112538,0.0054719859179848595
4.800000000000001,60.0,0.0022381985019491175,9.371501318112534,0.005471985917984859
5.0,0.0,0.002257379563879635,8.746905456725923,0.004887571384893154
5.0,1.0169491525423728,0.002257379563879626,8.746905456725917,0.004887571384893149
5.0,2.0338983050847457,0.0022573795638796018,8.746905456725912,0.00488757138489313
5.0,3.0508474576271185,0.0022573795638795935,8.746905456725921,0.004887571384893146
5.0,4.067796610169491,0.0022573795638795922,8.746905456725923,0.004887571384893147
5.0,5.084745762711864,0.002257379563879629,8.746905456725923,0.004887571384893148
5.0,6.101694915254237,0.0022573795638796083,8.746905456725925,0.004887571384893146
5.0,7.11864406779661,0.002257379563879654,8.746905456725917,0.004887571384893146
5.0,8.135593220338983,0.002257379563879631,8.74690545672592,0.004887571384893146
5.0,9.152542372881356,0.002257379563879621,8.746905456725916,0.004887571384893129
5.0,10.169491525423728,0.0022573795638796373,8.746905456725923,0.004887571384893149
5.0,11.1864406779661,0.0022573795638796057,8.746905456725916,0.004887571384893148
5.0,12.203389830508474,0.002257379563879643,8.746905456725917,0.004887571384893146
5.0,13.220338983050848,0.002257379563879618,8.746905456725917,0.004887571384893148
5.0,14.23728813559322,0.0022573795638796313,8.74690545672592,0.004887571384893132
5.0,15.254237288135592,0.0022573795638796213,8.74690545672592,0.004887571384893148
5.0,16.271186440677965,0.0022573795638796508,8.746905456725921,0.00488757138489315
